uuid,test_id,test_name,device,date,session_started_at,session_ended_at,trial_number_session,trial_started_at,repetition,level_number,level_name,level_background,stage_number,objects_count,object1_name,object2_name,mandy_touch_diff_time,object_asked,object_asked_position,object_touched,object_touched_position,object_touched_at,correct,count_rewards
FEEE0DB15BF145CDABA9F4D790BAB24B,6062-0003,esp2020-B,6062,2024-11-11,2024-11-11T12:35:11.000Z,2024-11-11T12:45:55.000Z,23,2024-11-11T12:40:17.036Z,0,3,Nivel 2,3,2,2,esp2020-aguila,esp2020-pinguino,84,esp2020-pinguino,CENTER_RIGHT,esp2020-pinguino,CENTER_RIGHT,1840,1,4
FEEE0DB15BF145CDABA9F4D790BAB24B,6062-0003,esp2020-B,6062,2024-11-11,2024-11-11T12:35:11.000Z,2024-11-11T12:45:55.000Z,24,2024-11-11T12:40:26.269Z,0,3,Nivel 2,3,3,2,esp2020-rio,esp2020-camino,66,esp2020-camino,CENTER_RIGHT,esp2020-rio,CENTER_LEFT,2691,0,4
FEEE0DB15BF145CDABA9F4D790BAB24B,6062-0003,esp2020-B,6062,2024-11-11,2024-11-11T12:35:11.000Z,2024-11-11T12:45:55.000Z,25,2024-11-11T12:40:36.319Z,0,3,Nivel 2,3,4,2,esp2020-canilla,esp2020-vela,122,esp2020-vela,CENTER_RIGHT,esp2020-vela,CENTER_RIGHT,3226,1,4
FEEE0DB15BF145CDABA9F4D790BAB24B,6062-0003,esp2020-B,6062,2024-11-11,2024-11-11T12:35:11.000Z,2024-11-11T12:45:55.000Z,26,2024-11-11T12:40:46.969Z,0,3,Nivel 2,3,5,2,esp2020-arrancar,esp2020-atar,824,esp2020-arrancar,CENTER_LEFT,esp2020-arrancar,CENTER_LEFT,2580,1,4
FEEE0DB15BF145CDABA9F4D790BAB24B,6062-0003,esp2020-B,6062,2024-11-11,2024-11-11T12:35:11.000Z,2024-11-11T12:45:55.000Z,27,2024-11-11T12:40:57.669Z,0,3,Nivel 2,3,6,2,esp2020-atrapar,esp2020-pescar,498,esp2020-pescar,CENTER_RIGHT,esp2020-pescar,CENTER_RIGHT,3475,1,4
FEEE0DB15BF145CDABA9F4D790BAB24B,6062-0003,esp2020-B,6062,2024-11-11,2024-11-11T12:35:11.000Z,2024-11-11T12:45:55.000Z,28,2024-11-11T12:41:08.954Z,0,3,Nivel 2,3,7,2,esp2020-carretilla,esp2020-bicicleta,554,esp2020-bicicleta,CENTER_RIGHT,esp2020-bicicleta,CENTER_RIGHT,1597,1,4
FEEE0DB15BF145CDABA9F4D790BAB24B,6062-0003,esp2020-B,6062,2024-11-11,2024-11-11T12:35:11.000Z,2024-11-11T12:45:55.000Z,29,2024-11-11T12:41:18.403Z,0,3,Nivel 2,3,8,2,esp2020-abrir,esp2020-romper,421,esp2020-romper,CENTER_RIGHT,esp2020-romper,CENTER_RIGHT,2918,1,4
FEEE0DB15BF145CDABA9F4D790BAB24B,6062-0003,esp2020-B,6062,2024-11-11,2024-11-11T12:35:11.000Z,2024-11-11T12:45:55.000Z,30,2024-11-11T12:41:29.070Z,0,3,Nivel 2,3,9,2,esp2020-caballo,esp2020-loro,306,esp2020-caballo,CENTER_LEFT,esp2020-caballo,CENTER_LEFT,2108,1,4
FEEE0DB15BF145CDABA9F4D790BAB24B,6062-0003,esp2020-B,6062,2024-11-11,2024-11-11T12:35:11.000Z,2024-11-11T12:45:55.000Z,31,2024-11-11T12:41:38.788Z,0,3,Nivel 2,3,10,2,esp2020-adentro,esp2020-afuera,118,esp2020-adentro,CENTER_LEFT,esp2020-afuera,CENTER_RIGHT,2409,0,4
FEEE0DB15BF145CDABA9F4D790BAB24B,6062-0003,esp2020-B,6062,2024-11-11,2024-11-11T12:35:11.000Z,2024-11-11T12:45:55.000Z,32,2024-11-11T12:41:48.617Z,0,3,Nivel 2,3,11,2,esp2020-gorro,esp2020-bolso,118,esp2020-gorro,CENTER_LEFT,esp2020-gorro,CENTER_LEFT,2711,1,4
FEEE0DB15BF145CDABA9F4D790BAB24B,6062-0003,esp2020-B,6062,2024-11-11,2024-11-11T12:35:11.000Z,2024-11-11T12:45:55.000Z,33,2024-11-11T12:41:58.721Z,0,3,Nivel 2,3,12,2,esp2020-llavero,esp2020-cordon,206,esp2020-cordon,CENTER_RIGHT,esp2020-cordon,CENTER_RIGHT,2662,1,4
FEEE0DB15BF145CDABA9F4D790BAB24B,6062-0003,esp2020-B,6062,2024-11-11,2024-11-11T12:35:11.000Z,2024-11-11T12:45:55.000Z,34,2024-11-11T12:42:08.902Z,0,3,Nivel 2,3,13,2,esp2020-clavar,esp2020-recolectar,101,esp2020-clavar,CENTER_LEFT,esp2020-recolectar,CENTER_RIGHT,3001,0,4
FEEE0DB15BF145CDABA9F4D790BAB24B,6062-0003,esp2020-B,6062,2024-11-11,2024-11-11T12:35:11.000Z,2024-11-11T12:45:55.000Z,35,2024-11-11T12:42:19.305Z,0,3,Nivel 2,3,14,2,esp2020-separar,esp2020-juntar,137,esp2020-juntar,CENTER_RIGHT,esp2020-juntar,CENTER_RIGHT,5006,1,4
FEEE0DB15BF145CDABA9F4D790BAB24B,6062-0003,esp2020-B,6062,2024-11-11,2024-11-11T12:35:11.000Z,2024-11-11T12:45:55.000Z,36,2024-11-11T12:42:31.788Z,0,3,Nivel 2,3,15,2,esp2020-inflar,esp2020-repartir,67,esp2020-repartir,CENTER_RIGHT,esp2020-inflar,CENTER_LEFT,3523,0,4
FEEE0DB15BF145CDABA9F4D790BAB24B,6062-0003,esp2020-B,6062,2024-11-11,2024-11-11T12:35:11.000Z,2024-11-11T12:45:55.000Z,37,2024-11-11T12:42:42.670Z,0,3,Nivel 2,3,16,2,esp2020-sorprendida,esp2020-iluminada,150,esp2020-sorprendida,CENTER_LEFT,esp2020-sorprendida,CENTER_LEFT,4303,1,4
FEEE0DB15BF145CDABA9F4D790BAB24B,6062-0003,esp2020-B,6062,2024-11-11,2024-11-11T12:35:11.000Z,2024-11-11T12:45:55.000Z,38,2024-11-11T12:42:55.396Z,0,4,Nivel 3,4,1,2,esp2020-hombro,esp2020-talon,123,esp2020-hombro,CENTER_LEFT,esp2020-talon,CENTER_RIGHT,3283,0,4
FEEE0DB15BF145CDABA9F4D790BAB24B,6062-0003,esp2020-B,6062,2024-11-11,2024-11-11T12:35:11.000Z,2024-11-11T12:45:55.000Z,39,2024-11-11T12:43:06.137Z,0,4,Nivel 3,4,2,2,esp2020-medico,esp2020-musico,172,esp2020-medico,CENTER_LEFT,esp2020-musico,CENTER_RIGHT,3124,0,4
FEEE0DB15BF145CDABA9F4D790BAB24B,6062-0003,esp2020-B,6062,2024-11-11,2024-11-11T12:35:11.000Z,2024-11-11T12:45:55.000Z,40,2024-11-11T12:43:16.719Z,0,4,Nivel 3,4,3,2,esp2020-yaguarete,esp2020-canguro,117,esp2020-yaguarete,CENTER_LEFT,esp2020-canguro,CENTER_RIGHT,2352,0,4
FEEE0DB15BF145CDABA9F4D790BAB24B,6062-0003,esp2020-B,6062,2024-11-11,2024-11-11T12:35:11.000Z,2024-11-11T12:45:55.000Z,41,2024-11-11T12:43:26.469Z,0,4,Nivel 3,4,4,2,esp2020-vibora,esp2020-tortuga,353,esp2020-vibora,CENTER_LEFT,esp2020-vibora,CENTER_LEFT,2885,1,4
FEEE0DB15BF145CDABA9F4D790BAB24B,6062-0003,esp2020-B,6062,2024-11-11,2024-11-11T12:35:11.000Z,2024-11-11T12:45:55.000Z,42,2024-11-11T12:43:37.008Z,0,4,Nivel 3,4,5,2,esp2020-colectivo,esp2020-tren,554,esp2020-colectivo,CENTER_LEFT,esp2020-colectivo,CENTER_LEFT,2328,1,4
FEEE0DB15BF145CDABA9F4D790BAB24B,6062-0003,esp2020-B,6062,2024-11-11,2024-11-11T12:35:11.000Z,2024-11-11T12:45:55.000Z,43,2024-11-11T12:43:47.187Z,0,4,Nivel 3,4,6,2,esp2020-regar,esp2020-vender,206,esp2020-regar,CENTER_LEFT,esp2020-regar,CENTER_LEFT,4967,1,4
FEEE0DB15BF145CDABA9F4D790BAB24B,6062-0003,esp2020-B,6062,2024-11-11,2024-11-11T12:35:11.000Z,2024-11-11T12:45:55.000Z,44,2024-11-11T12:43:59.653Z,0,4,Nivel 3,4,7,2,esp2020-boca,esp2020-oreja,67,esp2020-boca,CENTER_LEFT,esp2020-oreja,CENTER_RIGHT,3017,0,4
FEEE0DB15BF145CDABA9F4D790BAB24B,6062-0003,esp2020-B,6062,2024-11-11,2024-11-11T12:35:11.000Z,2024-11-11T12:45:55.000Z,45,2024-11-11T12:44:10.038Z,0,4,Nivel 3,4,8,2,esp2020-barrer,esp2020-sonreir,100,esp2020-sonreir,CENTER_RIGHT,esp2020-barrer,CENTER_LEFT,3276,0,4
FEEE0DB15BF145CDABA9F4D790BAB24B,6062-0003,esp2020-B,6062,2024-11-11,2024-11-11T12:35:11.000Z,2024-11-11T12:45:55.000Z,46,2024-11-11T12:44:20.703Z,0,4,Nivel 3,4,9,2,esp2020-mariposa,esp2020-gallina,672,esp2020-gallina,CENTER_RIGHT,esp2020-gallina,CENTER_RIGHT,1699,1,4
FEEE0DB15BF145CDABA9F4D790BAB24B,6062-0003,esp2020-B,6062,2024-11-11,2024-11-11T12:35:11.000Z,2024-11-11T12:45:55.000Z,47,2024-11-11T12:44:30.385Z,0,4,Nivel 3,4,10,2,esp2020-rojo,esp2020-amarillo,100,esp2020-amarillo,CENTER_RIGHT,esp2020-amarillo,CENTER_RIGHT,1955,1,4
FEEE0DB15BF145CDABA9F4D790BAB24B,6062-0003,esp2020-B,6062,2024-11-11,2024-11-11T12:35:11.000Z,2024-11-11T12:45:55.000Z,48,2024-11-11T12:44:39.769Z,0,4,Nivel 3,4,11,2,esp2020-ave,esp2020-insecto,153,esp2020-ave,CENTER_LEFT,esp2020-insecto,CENTER_RIGHT,2813,0,4
FEEE0DB15BF145CDABA9F4D790BAB24B,6062-0003,esp2020-B,6062,2024-11-11,2024-11-11T12:35:11.000Z,2024-11-11T12:45:55.000Z,49,2024-11-11T12:44:50.020Z,0,4,Nivel 3,4,12,2,esp2020-jugar,esp2020-dormir,136,esp2020-dormir,CENTER_RIGHT,esp2020-jugar,CENTER_LEFT,6420,0,4
FEEE0DB15BF145CDABA9F4D790BAB24B,6062-0003,esp2020-B,6062,2024-11-11,2024-11-11T12:35:11.000Z,2024-11-11T12:45:55.000Z,50,2024-11-11T12:45:03.886Z,0,4,Nivel 3,4,13,2,esp2020-nadar,esp2020-atajar,101,esp2020-nadar,CENTER_LEFT,esp2020-nadar,CENTER_LEFT,4238,1,4
FEEE0DB15BF145CDABA9F4D790BAB24B,6062-0003,esp2020-B,6062,2024-11-11,2024-11-11T12:35:11.000Z,2024-11-11T12:45:55.000Z,51,2024-11-11T12:45:15.553Z,0,4,Nivel 3,4,14,2,esp2020-peinarse,esp2020-reirse,234,esp2020-reirse,CENTER_RIGHT,esp2020-peinarse,CENTER_LEFT,4902,0,4
FEEE0DB15BF145CDABA9F4D790BAB24B,6062-0003,esp2020-B,6062,2024-11-11,2024-11-11T12:35:11.000Z,2024-11-11T12:45:55.000Z,52,2024-11-11T12:45:28.005Z,0,4,Nivel 3,4,15,2,esp2020-volver,esp2020-cruzar,1632,esp2020-cruzar,CENTER_RIGHT,esp2020-cruzar,CENTER_RIGHT,3274,1,4
FEEE0DB15BF145CDABA9F4D790BAB24B,6062-0003,esp2020-B,6062,2024-11-11,2024-11-11T12:35:11.000Z,2024-11-11T12:45:55.000Z,53,2024-11-11T12:45:40.219Z,0,4,Nivel 3,4,16,2,esp2020-lleno,esp2020-vacio,117,esp2020-lleno,CENTER_LEFT,esp2020-lleno,CENTER_LEFT,5151,1,4
47D59EAF4BE948E29B1F1B48213D55CE,6062-0006,esp2020-A,6062,2024-11-11,2024-11-11T13:50:46.000Z,2024-11-11T13:59:05.000Z,1,2024-11-11T13:50:47.434Z,0,1,entrenamiento,1,1,2,esp2020-perro,esp2020-gato,706,esp2020-perro,CENTER_LEFT,esp2020-perro,CENTER_LEFT,2020,1,4
47D59EAF4BE948E29B1F1B48213D55CE,6062-0006,esp2020-A,6062,2024-11-11,2024-11-11T13:50:46.000Z,2024-11-11T13:59:05.000Z,2,2024-11-11T13:50:57.594Z,0,1,entrenamiento,1,2,2,esp2020-pisar,esp2020-patear,239,esp2020-patear,CENTER_RIGHT,esp2020-patear,CENTER_RIGHT,1950,1,4
47D59EAF4BE948E29B1F1B48213D55CE,6062-0006,esp2020-A,6062,2024-11-11,2024-11-11T13:50:46.000Z,2024-11-11T13:59:05.000Z,3,2024-11-11T13:51:07.117Z,0,1,entrenamiento,1,3,2,esp2020-comer,esp2020-tirar,140,esp2020-tirar,CENTER_RIGHT,esp2020-tirar,CENTER_RIGHT,2322,1,4
47D59EAF4BE948E29B1F1B48213D55CE,6062-0006,esp2020-A,6062,2024-11-11,2024-11-11T13:50:46.000Z,2024-11-11T13:59:05.000Z,4,2024-11-11T13:51:16.937Z,0,1,entrenamiento,1,4,2,esp2020-cabeza,esp2020-mano,1035,esp2020-cabeza,CENTER_LEFT,esp2020-cabeza,CENTER_LEFT,1372,1,4
47D59EAF4BE948E29B1F1B48213D55CE,6062-0006,esp2020-A,6062,2024-11-11,2024-11-11T13:50:46.000Z,2024-11-11T13:59:05.000Z,5,2024-11-11T13:51:27.855Z,0,2,Nivel 1,2,1,2,esp2020-lana,esp2020-aguja,181,esp2020-lana,CENTER_LEFT,esp2020-lana,CENTER_LEFT,1595,1,4
47D59EAF4BE948E29B1F1B48213D55CE,6062-0006,esp2020-A,6062,2024-11-11,2024-11-11T13:50:46.000Z,2024-11-11T13:59:05.000Z,6,2024-11-11T13:51:36.914Z,0,2,Nivel 1,2,2,2,esp2020-raiz,esp2020-paja,87,esp2020-paja,CENTER_RIGHT,esp2020-raiz,CENTER_LEFT,1282,0,4
47D59EAF4BE948E29B1F1B48213D55CE,6062-0006,esp2020-A,6062,2024-11-11,2024-11-11T13:50:46.000Z,2024-11-11T13:59:05.000Z,7,2024-11-11T13:51:45.604Z,0,2,Nivel 1,2,3,2,esp2020-serrucho,esp2020-tornillo,237,esp2020-tornillo,CENTER_RIGHT,esp2020-tornillo,CENTER_RIGHT,2118,1,4
47D59EAF4BE948E29B1F1B48213D55CE,6062-0006,esp2020-A,6062,2024-11-11,2024-11-11T13:50:46.000Z,2024-11-11T13:59:05.000Z,8,2024-11-11T13:51:55.214Z,0,2,Nivel 1,2,4,2,esp2020-zapatilla,esp2020-remera,189,esp2020-remera,CENTER_RIGHT,esp2020-remera,CENTER_RIGHT,1540,1,4
47D59EAF4BE948E29B1F1B48213D55CE,6062-0006,esp2020-A,6062,2024-11-11,2024-11-11T13:50:46.000Z,2024-11-11T13:59:05.000Z,9,2024-11-11T13:52:04.265Z,0,2,Nivel 1,2,5,2,esp2020-sucio,esp2020-limpio,183,esp2020-sucio,CENTER_LEFT,esp2020-sucio,CENTER_LEFT,2078,1,4
47D59EAF4BE948E29B1F1B48213D55CE,6062-0006,esp2020-A,6062,2024-11-11,2024-11-11T13:50:46.000Z,2024-11-11T13:59:05.000Z,10,2024-11-11T13:52:13.814Z,0,2,Nivel 1,2,6,2,esp2020-mezclar,esp2020-podar,1084,esp2020-mezclar,CENTER_LEFT,esp2020-mezclar,CENTER_LEFT,2079,1,4
47D59EAF4BE948E29B1F1B48213D55CE,6062-0006,esp2020-A,6062,2024-11-11,2024-11-11T13:50:46.000Z,2024-11-11T13:59:05.000Z,11,2024-11-11T13:52:24.298Z,0,2,Nivel 1,2,7,2,esp2020-avion,esp2020-barco,356,esp2020-avion,CENTER_LEFT,esp2020-avion,CENTER_LEFT,1582,1,4
47D59EAF4BE948E29B1F1B48213D55CE,6062-0006,esp2020-A,6062,2024-11-11,2024-11-11T13:50:46.000Z,2024-11-11T13:59:05.000Z,12,2024-11-11T13:52:33.564Z,0,2,Nivel 1,2,8,2,esp2020-lavar,esp2020-tocar,334,esp2020-tocar,CENTER_RIGHT,esp2020-tocar,CENTER_RIGHT,2542,1,4
47D59EAF4BE948E29B1F1B48213D55CE,6062-0006,esp2020-A,6062,2024-11-11,2024-11-11T13:50:46.000Z,2024-11-11T13:59:05.000Z,13,2024-11-11T13:52:43.764Z,0,2,Nivel 1,2,9,2,esp2020-casa,esp2020-cama,68,esp2020-casa,CENTER_LEFT,esp2020-casa,CENTER_LEFT,1773,1,4
47D59EAF4BE948E29B1F1B48213D55CE,6062-0006,esp2020-A,6062,2024-11-11,2024-11-11T13:50:46.000Z,2024-11-11T13:59:05.000Z,14,2024-11-11T13:52:52.932Z,0,2,Nivel 1,2,10,2,esp2020-contento,esp2020-triste,238,esp2020-contento,CENTER_LEFT,esp2020-contento,CENTER_LEFT,1593,1,4
47D59EAF4BE948E29B1F1B48213D55CE,6062-0006,esp2020-A,6062,2024-11-11,2024-11-11T13:50:46.000Z,2024-11-11T13:59:05.000Z,15,2024-11-11T13:53:02.081Z,0,2,Nivel 1,2,11,2,esp2020-nido,esp2020-canasto,919,esp2020-canasto,CENTER_RIGHT,esp2020-canasto,CENTER_RIGHT,1644,1,4
47D59EAF4BE948E29B1F1B48213D55CE,6062-0006,esp2020-A,6062,2024-11-11,2024-11-11T13:50:46.000Z,2024-11-11T13:59:05.000Z,16,2024-11-11T13:53:11.946Z,0,2,Nivel 1,2,12,2,esp2020-torre,esp2020-construccion,256,esp2020-construccion,CENTER_RIGHT,esp2020-torre,CENTER_LEFT,2113,0,4
47D59EAF4BE948E29B1F1B48213D55CE,6062-0006,esp2020-A,6062,2024-11-11,2024-11-11T13:50:46.000Z,2024-11-11T13:59:05.000Z,17,2024-11-11T13:53:21.667Z,0,2,Nivel 1,2,13,2,esp2020-abeja,esp2020-arania,34,esp2020-arania,CENTER_RIGHT,esp2020-arania,CENTER_RIGHT,1368,1,4
47D59EAF4BE948E29B1F1B48213D55CE,6062-0006,esp2020-A,6062,2024-11-11,2024-11-11T13:50:46.000Z,2024-11-11T13:59:05.000Z,18,2024-11-11T13:53:30.365Z,0,2,Nivel 1,2,14,2,esp2020-soplar,esp2020-pelar,254,esp2020-soplar,CENTER_LEFT,esp2020-soplar,CENTER_LEFT,1874,1,4
47D59EAF4BE948E29B1F1B48213D55CE,6062-0006,esp2020-A,6062,2024-11-11,2024-11-11T13:50:46.000Z,2024-11-11T13:59:05.000Z,19,2024-11-11T13:53:39.831Z,0,2,Nivel 1,2,15,2,esp2020-cooperar,esp2020-discutir,1080,esp2020-cooperar,CENTER_LEFT,esp2020-cooperar,CENTER_LEFT,1879,1,4
47D59EAF4BE948E29B1F1B48213D55CE,6062-0006,esp2020-A,6062,2024-11-11,2024-11-11T13:50:46.000Z,2024-11-11T13:59:05.000Z,20,2024-11-11T13:53:50.081Z,0,2,Nivel 1,2,16,2,esp2020-viejo,esp2020-joven,238,esp2020-joven,CENTER_RIGHT,esp2020-viejo,CENTER_LEFT,1949,0,4
47D59EAF4BE948E29B1F1B48213D55CE,6062-0006,esp2020-A,6062,2024-11-11,2024-11-11T13:50:46.000Z,2024-11-11T13:59:05.000Z,21,2024-11-11T13:54:00.745Z,0,3,Nivel 2,3,1,2,esp2020-tallo,esp2020-arbusto,290,esp2020-arbusto,CENTER_RIGHT,esp2020-arbusto,CENTER_RIGHT,1572,1,4
47D59EAF4BE948E29B1F1B48213D55CE,6062-0006,esp2020-A,6062,2024-11-11,2024-11-11T13:50:46.000Z,2024-11-11T13:59:05.000Z,22,2024-11-11T13:54:09.947Z,0,3,Nivel 2,3,2,2,esp2020-aguila,esp2020-pinguino,253,esp2020-aguila,CENTER_LEFT,esp2020-aguila,CENTER_LEFT,1532,1,4
47D59EAF4BE948E29B1F1B48213D55CE,6062-0006,esp2020-A,6062,2024-11-11,2024-11-11T13:50:46.000Z,2024-11-11T13:59:05.000Z,23,2024-11-11T13:54:18.999Z,0,3,Nivel 2,3,3,2,esp2020-rio,esp2020-camino,116,esp2020-rio,CENTER_LEFT,esp2020-camino,CENTER_RIGHT,1537,0,4
47D59EAF4BE948E29B1F1B48213D55CE,6062-0006,esp2020-A,6062,2024-11-11,2024-11-11T13:50:46.000Z,2024-11-11T13:59:05.000Z,24,2024-11-11T13:54:27.963Z,0,3,Nivel 2,3,4,2,esp2020-canilla,esp2020-vela,18,esp2020-canilla,CENTER_LEFT,esp2020-canilla,CENTER_LEFT,1560,1,4
47D59EAF4BE948E29B1F1B48213D55CE,6062-0006,esp2020-A,6062,2024-11-11,2024-11-11T13:50:46.000Z,2024-11-11T13:59:05.000Z,25,2024-11-11T13:54:36.847Z,0,3,Nivel 2,3,5,2,esp2020-arrancar,esp2020-atar,69,esp2020-atar,CENTER_RIGHT,esp2020-arrancar,CENTER_LEFT,1808,0,4
47D59EAF4BE948E29B1F1B48213D55CE,6062-0006,esp2020-A,6062,2024-11-11,2024-11-11T13:50:46.000Z,2024-11-11T13:59:05.000Z,26,2024-11-11T13:54:46.010Z,0,3,Nivel 2,3,6,2,esp2020-atrapar,esp2020-pescar,85,esp2020-atrapar,CENTER_LEFT,esp2020-atrapar,CENTER_LEFT,2029,1,4
47D59EAF4BE948E29B1F1B48213D55CE,6062-0006,esp2020-A,6062,2024-11-11,2024-11-11T13:50:46.000Z,2024-11-11T13:59:05.000Z,27,2024-11-11T13:54:55.431Z,0,3,Nivel 2,3,7,2,esp2020-carretilla,esp2020-bicicleta,100,esp2020-carretilla,CENTER_LEFT,esp2020-carretilla,CENTER_LEFT,1413,1,4
47D59EAF4BE948E29B1F1B48213D55CE,6062-0006,esp2020-A,6062,2024-11-11,2024-11-11T13:50:46.000Z,2024-11-11T13:59:05.000Z,28,2024-11-11T13:55:04.245Z,0,3,Nivel 2,3,8,2,esp2020-abrir,esp2020-romper,454,esp2020-abrir,CENTER_LEFT,esp2020-abrir,CENTER_LEFT,1711,1,4
47D59EAF4BE948E29B1F1B48213D55CE,6062-0006,esp2020-A,6062,2024-11-11,2024-11-11T13:50:46.000Z,2024-11-11T13:59:05.000Z,29,2024-11-11T13:55:13.716Z,0,3,Nivel 2,3,9,2,esp2020-caballo,esp2020-loro,68,esp2020-loro,CENTER_RIGHT,esp2020-loro,CENTER_RIGHT,1711,1,4
47D59EAF4BE948E29B1F1B48213D55CE,6062-0006,esp2020-A,6062,2024-11-11,2024-11-11T13:50:46.000Z,2024-11-11T13:59:05.000Z,30,2024-11-11T13:55:22.798Z,0,3,Nivel 2,3,10,2,esp2020-adentro,esp2020-afuera,916,esp2020-afuera,CENTER_RIGHT,esp2020-adentro,CENTER_LEFT,2290,0,4
47D59EAF4BE948E29B1F1B48213D55CE,6062-0006,esp2020-A,6062,2024-11-11,2024-11-11T13:50:46.000Z,2024-11-11T13:59:05.000Z,31,2024-11-11T13:55:33.264Z,0,3,Nivel 2,3,11,2,esp2020-gorro,esp2020-bolso,353,esp2020-bolso,CENTER_RIGHT,esp2020-bolso,CENTER_RIGHT,1826,1,4
47D59EAF4BE948E29B1F1B48213D55CE,6062-0006,esp2020-A,6062,2024-11-11,2024-11-11T13:50:46.000Z,2024-11-11T13:59:05.000Z,32,2024-11-11T13:55:42.781Z,0,3,Nivel 2,3,12,2,esp2020-llavero,esp2020-cordon,256,esp2020-llavero,CENTER_LEFT,esp2020-llavero,CENTER_LEFT,1706,1,4
47D59EAF4BE948E29B1F1B48213D55CE,6062-0006,esp2020-A,6062,2024-11-11,2024-11-11T13:50:46.000Z,2024-11-11T13:59:05.000Z,33,2024-11-11T13:55:52.033Z,0,3,Nivel 2,3,13,2,esp2020-clavar,esp2020-recolectar,239,esp2020-recolectar,CENTER_RIGHT,esp2020-clavar,CENTER_LEFT,2001,0,4
47D59EAF4BE948E29B1F1B48213D55CE,6062-0006,esp2020-A,6062,2024-11-11,2024-11-11T13:50:46.000Z,2024-11-11T13:59:05.000Z,34,2024-11-11T13:56:01.565Z,0,3,Nivel 2,3,14,2,esp2020-separar,esp2020-juntar,222,esp2020-separar,CENTER_LEFT,esp2020-separar,CENTER_LEFT,4630,1,4
47D59EAF4BE948E29B1F1B48213D55CE,6062-0006,esp2020-A,6062,2024-11-11,2024-11-11T13:50:46.000Z,2024-11-11T13:59:05.000Z,35,2024-11-11T13:56:13.714Z,0,3,Nivel 2,3,15,2,esp2020-inflar,esp2020-repartir,339,esp2020-inflar,CENTER_LEFT,esp2020-inflar,CENTER_LEFT,1760,1,4
47D59EAF4BE948E29B1F1B48213D55CE,6062-0006,esp2020-A,6062,2024-11-11,2024-11-11T13:50:46.000Z,2024-11-11T13:59:05.000Z,36,2024-11-11T13:56:23.097Z,0,3,Nivel 2,3,16,2,esp2020-sorprendida,esp2020-iluminada,503,esp2020-iluminada,CENTER_RIGHT,esp2020-sorprendida,CENTER_LEFT,1884,0,4
47D59EAF4BE948E29B1F1B48213D55CE,6062-0006,esp2020-A,6062,2024-11-11,2024-11-11T13:50:46.000Z,2024-11-11T13:59:05.000Z,37,2024-11-11T13:56:34.597Z,0,4,Nivel 3,4,1,2,esp2020-hombro,esp2020-talon,273,esp2020-talon,CENTER_RIGHT,esp2020-hombro,CENTER_LEFT,2119,0,4
47D59EAF4BE948E29B1F1B48213D55CE,6062-0006,esp2020-A,6062,2024-11-11,2024-11-11T13:50:46.000Z,2024-11-11T13:59:05.000Z,38,2024-11-11T13:56:44.314Z,0,4,Nivel 3,4,2,2,esp2020-medico,esp2020-musico,323,esp2020-musico,CENTER_RIGHT,esp2020-musico,CENTER_RIGHT,1714,1,4
47D59EAF4BE948E29B1F1B48213D55CE,6062-0006,esp2020-A,6062,2024-11-11,2024-11-11T13:50:46.000Z,2024-11-11T13:59:05.000Z,39,2024-11-11T13:56:53.683Z,0,4,Nivel 3,4,3,2,esp2020-yaguarete,esp2020-canguro,237,esp2020-canguro,CENTER_RIGHT,esp2020-canguro,CENTER_RIGHT,1515,1,4
47D59EAF4BE948E29B1F1B48213D55CE,6062-0006,esp2020-A,6062,2024-11-11,2024-11-11T13:50:46.000Z,2024-11-11T13:59:05.000Z,40,2024-11-11T13:57:02.731Z,0,4,Nivel 3,4,4,2,esp2020-vibora,esp2020-tortuga,353,esp2020-tortuga,CENTER_RIGHT,esp2020-tortuga,CENTER_RIGHT,1497,1,4
47D59EAF4BE948E29B1F1B48213D55CE,6062-0006,esp2020-A,6062,2024-11-11,2024-11-11T13:50:46.000Z,2024-11-11T13:59:05.000Z,41,2024-11-11T13:57:11.932Z,0,4,Nivel 3,4,5,2,esp2020-colectivo,esp2020-tren,704,esp2020-tren,CENTER_RIGHT,esp2020-tren,CENTER_RIGHT,1334,1,4
47D59EAF4BE948E29B1F1B48213D55CE,6062-0006,esp2020-A,6062,2024-11-11,2024-11-11T13:50:46.000Z,2024-11-11T13:59:05.000Z,42,2024-11-11T13:57:21.265Z,0,4,Nivel 3,4,6,2,esp2020-regar,esp2020-vender,286,esp2020-vender,CENTER_RIGHT,esp2020-regar,CENTER_LEFT,2197,0,4
47D59EAF4BE948E29B1F1B48213D55CE,6062-0006,esp2020-A,6062,2024-11-11,2024-11-11T13:50:46.000Z,2024-11-11T13:59:05.000Z,43,2024-11-11T13:57:31.049Z,0,4,Nivel 3,4,7,2,esp2020-boca,esp2020-oreja,156,esp2020-oreja,CENTER_RIGHT,esp2020-oreja,CENTER_RIGHT,1936,1,4
47D59EAF4BE948E29B1F1B48213D55CE,6062-0006,esp2020-A,6062,2024-11-11,2024-11-11T13:50:46.000Z,2024-11-11T13:59:05.000Z,44,2024-11-11T13:57:40.465Z,0,4,Nivel 3,4,8,2,esp2020-barrer,esp2020-sonreir,17,esp2020-barrer,CENTER_LEFT,esp2020-barrer,CENTER_LEFT,1789,1,4
